,country,year,total,sex,suicides_no,population
6667,Finland,2008,1858.0,female,91,716879
6668,Finland,2008,1858.0,female,68,637681
6669,Finland,2008,1858.0,female,32,324511
6670,Finland,2008,1858.0,female,26,322278
6671,Finland,2008,1858.0,female,13,270887
6672,Finland,2008,1858.0,female,2,293500
6673,Finland,2008,1858.0,male,2,306062
6674,Finland,2009,1858.0,male,293,724700
6675,Finland,2009,1858.0,male,57,149329
6676,Finland,2009,1858.0,male,121,348421
6677,Finland,2009,1858.0,male,201,604904
6678,Finland,2009,1858.0,male,89,336510
6679,Finland,2009,1858.0,female,100,708103
6680,Finland,2009,1858.0,female,84,650862
6681,Finland,2009,1858.0,female,40,330127
6682,Finland,2009,1858.0,female,28,322353
6683,Finland,2009,1858.0,female,20,273822
6684,Finland,2009,1858.0,female,1,290188
6685,Finland,2009,1858.0,male,0,302997
6686,Finland,2010,1858.0,male,119,351262
6687,Finland,2010,1858.0,male,52,153947
6688,Finland,2010,1858.0,male,241,719196
6689,Finland,2010,1858.0,male,200,616801
6690,Finland,2010,1858.0,male,105,336807
6691,Finland,2010,1858.0,female,37,332711
6692,Finland,2010,1858.0,female,77,701523
6693,Finland,2010,1858.0,female,69,663064
6694,Finland,2010,1858.0,female,30,322681
6695,Finland,2010,1858.0,female,23,277369
6696,Finland,2010,1858.0,male,1,300513
6697,Finland,2010,1858.0,female,0,287620
6698,Finland,2011,1858.0,male,64,158719
6699,Finland,2011,1858.0,male,259,715014
6700,Finland,2011,1858.0,male,191,628483
6701,Finland,2011,1858.0,male,105,352092
6702,Finland,2011,1858.0,male,89,337265
6703,Finland,2011,1858.0,female,73,674645
6704,Finland,2011,1858.0,female,67,696397
6705,Finland,2011,1858.0,female,27,322992
6706,Finland,2011,1858.0,female,26,333422
6707,Finland,2011,1858.0,female,9,280924
6708,Finland,2011,1858.0,male,2,299347
6709,Finland,2011,1858.0,female,0,286685
6710,Finland,2012,1858.0,male,235,711920
6711,Finland,2012,1858.0,male,195,639345
6712,Finland,2012,1858.0,male,49,163645
6713,Finland,2012,1858.0,male,91,352467
6714,Finland,2012,1858.0,male,85,337342
6715,Finland,2012,1858.0,female,87,685183
6716,Finland,2012,1858.0,female,32,323218
6717,Finland,2012,1858.0,female,65,692612
6718,Finland,2012,1858.0,female,27,333404
6719,Finland,2012,1858.0,female,7,284657
6720,Finland,2012,1858.0,female,0,286874
6721,Finland,2012,1858.0,male,0,299783
6722,Finland,2013,1858.0,male,131,353828
6723,Finland,2013,1858.0,male,216,647538
6724,Finland,2013,1858.0,male,56,169485
6725,Finland,2013,1858.0,male,194,710389
6726,Finland,2013,1858.0,male,68,335688
6727,Finland,2013,1858.0,female,72,690084
6728,Finland,2013,1858.0,female,69,693297
6729,Finland,2013,1858.0,female,31,321757
6730,Finland,2013,1858.0,female,31,334557
6731,Finland,2013,1858.0,female,17,289147
6732,Finland,2013,1858.0,female,1,288186
6733,Finland,2013,1858.0,male,1,301477
6734,Finland,2014,1858.0,male,61,175827
6735,Finland,2014,1858.0,male,110,356059
6736,Finland,2014,1858.0,male,207,708947
6737,Finland,2014,1858.0,male,157,654576
6738,Finland,2014,1858.0,male,63,332717
6739,Finland,2014,1858.0,female,37,336774
6740,Finland,2014,1858.0,female,60,687641
6741,Finland,2014,1858.0,female,59,700011
6742,Finland,2014,1858.0,female,22,318826
6743,Finland,2014,1858.0,female,11,294322
6744,Finland,2014,1858.0,female,1,290448
6745,Finland,2014,1858.0,male,1,303796
6746,Finland,2015,1858.0,male,53,178936
6747,Finland,2015,1858.0,male,190,704220
6748,Finland,2015,1858.0,male,92,357334
6749,Finland,2015,1858.0,male,159,665885
6750,Finland,2015,1858.0,male,59,332082
6751,Finland,2015,1858.0,female,30,337446
6752,Finland,2015,1858.0,female,55,682671
6753,Finland,2015,1858.0,female,55,711135
6754,Finland,2015,1858.0,female,21,295795
6755,Finland,2015,1858.0,female,12,317937
6756,Finland,2015,1858.0,male,5,305748
6757,Finland,2015,1858.0,female,0,292608
6758,France,1985,1662.0,male,1522,1263200
6759,France,1985,1662.0,male,2363,4471600
6760,France,1985,1662.0,male,2752,6799400
6761,France,1985,1662.0,male,1492,4240100
6762,France,1985,1662.0,female,670,2434600
6763,France,1985,1662.0,female,1218,5255800
6764,France,1985,1662.0,male,740,4349200
6765,France,1985,1662.0,female,1065,6652100
6766,France,1985,1662.0,female,447,4213300
6767,France,1985,1662.0,female,197,4220700
6768,France,1985,1662.0,male,29,3837000
6769,France,1985,1662.0,female,6,3645600
6770,France,1986,1662.0,male,1465,1207600
6771,France,1986,1662.0,male,2382,4450700
6772,France,1986,1662.0,male,2847,6825300
6773,France,1986,1662.0,male,1448,4231000
6774,France,1986,1662.0,female,694,2356000
6775,France,1986,1662.0,female,1203,5253800
6776,France,1986,1662.0,female,1137,6692000
6777,France,1986,1662.0,male,695,4343700
6778,France,1986,1662.0,female,424,4218000
6779,France,1986,1662.0,female,193,4219700
6780,France,1986,1662.0,male,35,4020800
6781,France,1986,1662.0,female,6,3819000
6782,France,1987,1662.0,male,1491,1314800
6783,France,1987,1662.0,male,2198,4576100
6784,France,1987,1662.0,male,2855,6973100
6785,France,1987,1662.0,male,1369,4211300
6786,France,1987,1662.0,female,730,2524500
6787,France,1987,1662.0,female,1122,5333200
6788,France,1987,1662.0,female,1124,6839200
6789,France,1987,1662.0,male,641,4370700
6790,France,1987,1662.0,female,414,4214400
6791,France,1987,1662.0,female,175,4228600
6792,France,1987,1662.0,male,33,3752400
6793,France,1987,1662.0,female,9,3562500
6794,France,1988,1662.0,male,1470,1348100
6795,France,1988,1662.0,male,2012,4614700
6796,France,1988,1662.0,male,2752,7066300
6797,France,1988,1662.0,male,1371,4219800
6798,France,1988,1662.0,female,652,2579800
6799,France,1988,1662.0,female,1063,5354800
6800,France,1988,1662.0,female,1087,6943200
6801,France,1988,1662.0,male,606,4362100
6802,France,1988,1662.0,female,380,4229400
6803,France,1988,1662.0,female,178,4212400
6804,France,1988,1662.0,male,23,3707800
6805,France,1988,1662.0,female,5,3519200
6806,France,1989,1662.0,male,1476,1376800
6807,France,1989,1662.0,male,2066,4663000
6808,France,1989,1662.0,male,2731,7163600
6809,France,1989,1662.0,male,1366,4238300
6810,France,1989,1662.0,female,677,2631300
6811,France,1989,1662.0,female,1063,5381700
6812,France,1989,1662.0,male,681,4323100
6813,France,1989,1662.0,female,1043,7049300
6814,France,1989,1662.0,female,391,4242400
6815,France,1989,1662.0,female,190,4167800
6816,France,1989,1662.0,male,23,3684000
6817,France,1989,1662.0,female,8,3496600
6818,France,1990,1662.0,male,1441,1360900
6819,France,1990,1662.0,male,1986,4746800
6820,France,1990,1662.0,male,2816,7267500
6821,France,1990,1662.0,male,1314,4289900
6822,France,1990,1662.0,female,661,2583600
6823,France,1990,1662.0,female,1002,5482800
6824,France,1990,1662.0,male,607,4318400
6825,France,1990,1662.0,female,981,7178300
6826,France,1990,1662.0,female,392,4308400
6827,France,1990,1662.0,female,184,4175200
6828,France,1990,1662.0,male,14,3705600
6829,France,1990,1662.0,female,5,3535500
6830,France,1991,1662.0,male,1309,1318500
6831,France,1991,1662.0,male,2048,4856900
6832,France,1991,1662.0,male,2870,7380300
6833,France,1991,1662.0,male,1346,4308800
6834,France,1991,1662.0,female,645,2521400
6835,France,1991,1662.0,female,1041,5609300
6836,France,1991,1662.0,male,639,4254000
6837,France,1991,1662.0,female,1058,7305800
6838,France,1991,1662.0,female,366,4320400
6839,France,1991,1662.0,female,167,4110000
6840,France,1991,1662.0,male,9,3734900
6841,France,1991,1662.0,female,4,3562600
6842,France,1992,1662.0,male,1328,1285400
6843,France,1992,1662.0,male,2077,4952400
6844,France,1992,1662.0,male,3029,7502100
6845,France,1992,1662.0,male,1400,4320300
6846,France,1992,1662.0,female,599,2470100
6847,France,1992,1662.0,female,981,5720200
6848,France,1992,1662.0,female,1058,7441900
6849,France,1992,1662.0,male,589,4210800
6850,France,1992,1662.0,female,386,4320800
6851,France,1992,1662.0,female,175,4067600
6852,France,1992,1662.0,male,19,3751400
6853,France,1992,1662.0,female,3,3579300
6854,France,1993,1662.0,male,1311,1265300
6855,France,1993,1662.0,male,3210,7621500
6856,France,1993,1662.0,male,2100,5032900
6857,France,1993,1662.0,male,1458,4331900
6858,France,1993,1662.0,female,624,2434800
6859,France,1993,1662.0,male,756,4162000
6860,France,1993,1662.0,female,983,5810700
6861,France,1993,1662.0,female,1153,7578600
6862,France,1993,1662.0,female,415,4324200
6863,France,1993,1662.0,female,210,4020100
6864,France,1993,1662.0,male,26,3767600
6865,France,1993,1662.0,female,5,3595800
6866,France,1994,1662.0,male,1234,1262200
6867,France,1994,1662.0,male,2194,5097900
6868,France,1994,1662.0,male,3310,7746900
6869,France,1994,1662.0,male,1456,4334000
6870,France,1994,1662.0,female,536,2421100
6871,France,1994,1662.0,female,964,5881000
6872,France,1994,1662.0,male,663,4113400
6873,France,1994,1662.0,female,1102,7721300
6874,France,1994,1662.0,female,390,4321000
6875,France,1994,1662.0,female,171,3974200
6876,France,1994,1662.0,male,15,3772200
6877,France,1994,1662.0,female,6,3601900
6878,France,1995,1662.0,male,1299,1339300
6879,France,1995,1662.0,male,2067,5066300
6880,France,1995,1662.0,male,3198,7887100
6881,France,1995,1662.0,male,1397,4337200
6882,France,1995,1662.0,female,543,2517900
6883,France,1995,1662.0,female,1002,5819400
6884,France,1995,1662.0,male,622,4081100
6885,France,1995,1662.0,female,1110,7882500
6886,France,1995,1662.0,female,372,4319400
6887,France,1995,1662.0,female,181,3944400
6888,France,1995,1662.0,male,22,3751400
6889,France,1995,1662.0,female,6,3582500
6890,France,1996,1662.0,male,1227,1406900
6891,France,1996,1662.0,male,3198,8040100
6892,France,1996,1662.0,male,1905,5025600
6893,France,1996,1662.0,male,1308,4348700
6894,France,1996,1662.0,female,524,2604800
6895,France,1996,1662.0,female,898,5746100
6896,France,1996,1662.0,female,1135,8060200
6897,France,1996,1662.0,male,519,4039700
6898,France,1996,1662.0,female,381,4324600
6899,France,1996,1662.0,female,165,3903000
6900,France,1996,1662.0,male,17,3729800
6901,France,1996,1662.0,female,2,3562100
6902,France,1997,1662.0,male,1293,1466200
6903,France,1997,1662.0,male,3224,8161700
6904,France,1997,1662.0,male,1830,5020300
6905,France,1997,1662.0,male,1206,4363600
6906,France,1997,1662.0,female,513,2681600
6907,France,1997,1662.0,female,850,5708700
6908,France,1997,1662.0,female,1137,8206300
6909,France,1997,1662.0,male,534,3996500
6910,France,1997,1662.0,female,362,4330700
6911,France,1997,1662.0,female,167,3862400
6912,France,1997,1662.0,male,12,3706700
6913,France,1997,1662.0,female,11,3540800
6914,France,1998,1662.0,male,1207,1427400
6915,France,1998,1662.0,male,3073,8206100
6916,France,1998,1662.0,male,1822,4982000
6917,France,1998,1662.0,male,1136,4361300
6918,France,1998,1662.0,female,469,2621800
6919,France,1998,1662.0,female,789,5678200
6920,France,1998,1662.0,male,523,3962400
6921,France,1998,1662.0,female,1040,8271100
6922,France,1998,1662.0,female,316,4325400
6923,France,1998,1662.0,female,140,3836900
6924,France,1998,1662.0,male,10,3891000
6925,France,1998,1662.0,female,9,3717100
6926,France,1999,1662.0,male,1189,1477808
6927,France,1999,1662.0,male,1744,4960694
6928,France,1999,1662.0,male,2893,8248737
6929,France,1999,1662.0,male,1103,4226264
6930,France,1999,1662.0,female,472,2704077
6931,France,1999,1662.0,female,818,5655463
6932,France,1999,1662.0,female,1090,8372745
6933,France,1999,1662.0,male,477,3886319
6934,France,1999,1662.0,female,325,4244890
6935,France,1999,1662.0,female,127,3767655
6936,France,1999,1662.0,male,21,3836476
6937,France,1999,1662.0,female,9,3662265
6938,France,2000,1662.0,male,1326,1531239
6939,France,2000,1662.0,male,3235,8355079
6940,France,2000,1662.0,male,1820,4982015
6941,France,2000,1662.0,male,1088,4176771
6942,France,2000,1662.0,female,492,2775754
6943,France,2000,1662.0,female,819,5646919
6944,France,2000,1662.0,female,1127,8501357
6945,France,2000,1662.0,male,471,3885375
6946,France,2000,1662.0,female,291,4188264
6947,France,2000,1662.0,female,137,3764091
6948,France,2000,1662.0,male,35,3817540
6949,France,2000,1662.0,female,8,3643220
6950,France,2001,1662.0,male,1206,1585654
6951,France,2001,1662.0,male,3166,8409778
6952,France,2001,1662.0,male,1755,5049336
6953,France,2001,1662.0,male,1075,4116558
6954,France,2001,1662.0,female,468,2849945
6955,France,2001,1662.0,female,793,5685442
6956,France,2001,1662.0,female,1122,8577068
6957,France,2001,1662.0,male,434,3908716
6958,France,2001,1662.0,female,260,4118984
6959,France,2001,1662.0,female,135,3785067
6960,France,2001,1662.0,male,24,3799737
6961,France,2001,1662.0,female,11,3624987
6962,France,2002,1662.0,male,1189,1639346
6963,France,2002,1662.0,male,3161,8426925
6964,France,2002,1662.0,male,1817,5181628
6965,France,2002,1662.0,male,1069,4093371
6966,France,2002,1662.0,female,483,2925326
6967,France,2002,1662.0,female,825,5793815
6968,France,2002,1662.0,female,1198,8616861
6969,France,2002,1662.0,male,469,3945027
6970,France,2002,1662.0,female,275,4087370
6971,France,2002,1662.0,female,120,3826195
6972,France,2002,1662.0,male,23,3788047
6973,France,2002,1662.0,female,14,3611606
6974,France,2003,1662.0,male,1284,1693303
6975,France,2003,1662.0,male,3379,8430499
6976,France,2003,1662.0,male,1816,5329819
6977,France,2003,1662.0,male,1038,4076309
6978,France,2003,1662.0,female,457,2996734
6979,France,2003,1662.0,female,1163,8639264
6980,France,2003,1662.0,female,785,5919087
6981,France,2003,1662.0,male,495,3973756
6982,France,2003,1662.0,female,281,4060810
6983,France,2003,1662.0,female,141,3855507
6984,France,2003,1662.0,male,26,3781291
6985,France,2003,1662.0,female,6,3604023
6986,France,2004,1662.0,male,1233,1750685
6987,France,2004,1662.0,male,3374,8436959
6988,France,2004,1662.0,male,1800,5479461
6989,France,2004,1662.0,male,947,4061640
6990,France,2004,1662.0,female,459,3076877
6991,France,2004,1662.0,female,1259,8660789
6992,France,2004,1662.0,female,819,6047298
6993,France,2004,1662.0,male,486,3997101
6994,France,2004,1662.0,female,272,4035822
6995,France,2004,1662.0,female,135,3880131
6996,France,2004,1662.0,male,15,3782655
6997,France,2004,1662.0,female,5,3604504
6998,France,2005,1662.0,male,1325,1808791
6999,France,2005,1662.0,male,3193,8428642
7000,France,2005,1662.0,male,1905,5611154
7001,France,2005,1662.0,male,946,4047608
7002,France,2005,1662.0,female,474,3160051
7003,France,2005,1662.0,female,875,6158540
7004,France,2005,1662.0,female,1159,8661387
7005,France,2005,1662.0,male,439,3992606
7006,France,2005,1662.0,female,240,4015093
7007,France,2005,1662.0,female,128,3877610
7008,France,2005,1662.0,male,21,3789200
7009,France,2005,1662.0,female,8,3610005
7010,France,2006,1662.0,male,1272,1873693
7011,France,2006,1662.0,male,3139,8448839
7012,France,2006,1662.0,male,1875,5745824
7013,France,2006,1662.0,male,887,3953119
7014,France,2006,1662.0,female,451,3282478
7015,France,2006,1662.0,female,862,6363131
7016,France,2006,1662.0,female,1130,8713240
7017,France,2006,1662.0,male,398,4014107
7018,France,2006,1662.0,female,255,3997748
7019,France,2006,1662.0,female,124,3915675
7020,France,2006,1662.0,male,22,3850817
7021,France,2006,1662.0,female,8,3665776
7022,France,2007,1662.0,male,1315,1932659
7023,France,2007,1662.0,male,3072,8475997
7024,France,2007,1662.0,male,1776,5859657
7025,France,2007,1662.0,male,843,3926679
7026,France,2007,1662.0,female,461,3367365
7027,France,2007,1662.0,female,832,6461012
7028,France,2007,1662.0,female,1091,8736539
7029,France,2007,1662.0,male,397,3998872
7030,France,2007,1662.0,female,204,3971637
7031,France,2007,1662.0,female,114,3893480
7032,France,2007,1662.0,male,16,3864992
7033,France,2007,1662.0,female,6,3678122
7034,France,2008,1662.0,male,1346,1985275
7035,France,2008,1662.0,male,3036,8513565
7036,France,2008,1662.0,male,1952,5974431
7037,France,2008,1662.0,male,843,3876451
7038,France,2008,1662.0,female,461,3430254
7039,France,2008,1662.0,female,843,6570343
7040,France,2008,1662.0,female,1105,8762552
7041,France,2008,1662.0,male,422,3971604
7042,France,2008,1662.0,female,211,3934713
7043,France,2008,1662.0,female,108,3865331
7044,France,2008,1662.0,male,20,3893417
7045,France,2008,1662.0,female,6,3705031
7046,France,2009,1662.0,male,1351,2035007
7047,France,2009,1662.0,male,3124,8526689
7048,France,2009,1662.0,male,2033,6081994
7049,France,2009,1662.0,male,827,3838456
7050,France,2009,1662.0,female,464,3487831
7051,France,2009,1662.0,female,883,6675905
7052,France,2009,1662.0,female,1039,8763692
7053,France,2009,1662.0,male,404,3953357
7054,France,2009,1662.0,female,215,3905999
7055,France,2009,1662.0,female,122,3843704
7056,France,2009,1662.0,male,26,3922145
7057,France,2009,1662.0,female,11,3735948
7058,France,2010,1662.0,male,1354,2081818
7059,France,2010,1662.0,male,3118,8518205
7060,France,2010,1662.0,male,1956,6187723
7061,France,2010,1662.0,male,805,3829316
7062,France,2010,1662.0,female,464,3538923
7063,France,2010,1662.0,female,889,6785286
7064,France,2010,1662.0,female,1074,8736585
7065,France,2010,1662.0,male,385,3937209
7066,France,2010,1662.0,female,177,3906931
7067,France,2010,1662.0,female,117,3823806
7068,France,2010,1662.0,male,23,3947453
7069,France,2010,1662.0,female,17,3763028
7070,France,2011,1662.0,male,1423,2127014
7071,France,2011,1662.0,male,3151,8492211
7072,France,2011,1662.0,male,2048,6298402
7073,France,2011,1662.0,male,778,3844358
7074,France,2011,1662.0,female,453,3588632
7075,France,2011,1662.0,female,846,6902929
7076,France,2011,1662.0,female,1011,8695673
7077,France,2011,1662.0,male,367,3914976
7078,France,2011,1662.0,female,171,3930109
7079,France,2011,1662.0,female,124,3794959
7080,France,2011,1662.0,male,23,3969371
7081,France,2011,1662.0,female,13,3786009
7082,France,2012,1662.0,male,1415,2168819
7083,France,2012,1662.0,male,2903,8465545
7084,France,2012,1662.0,male,1939,6408537
7085,France,2012,1662.0,male,688,3856840
7086,France,2012,1662.0,female,459,3626173
7087,France,2012,1662.0,female,767,7023009
7088,France,2012,1662.0,female,891,8655592
7089,France,2012,1662.0,male,359,3900107
7090,France,2012,1662.0,female,183,3948305
7091,France,2012,1662.0,female,106,3776265
7092,France,2012,1662.0,male,22,3995444
7093,France,2012,1662.0,female,11,3813821
7094,France,2013,1662.0,male,1342,2201053
7095,France,2013,1662.0,male,2852,8444516
7096,France,2013,1662.0,male,2003,6526578
7097,France,2013,1662.0,male,700,3873724
7098,France,2013,1662.0,female,426,3642541
7099,France,2013,1662.0,female,816,7157766
7100,France,2013,1662.0,female,846,8632938
7101,France,2013,1662.0,male,310,3849077
7102,France,2013,1662.0,female,160,3972053
7103,France,2013,1662.0,female,116,3728182
7104,France,2013,1662.0,male,18,4032157
7105,France,2013,1662.0,female,11,3849484
7106,France,2014,1662.0,male,1324,2243922
7107,France,2014,1662.0,male,2536,8426009
7108,France,2014,1662.0,male,1825,6655516
7109,France,2014,1662.0,male,680,3877350
7110,France,2014,1662.0,female,424,3677450
7111,France,2014,1662.0,female,744,7300857
7112,France,2014,1662.0,female,778,8608404
7113,France,2014,1662.0,male,282,3841223
7114,France,2014,1662.0,female,170,3985618
7115,France,2014,1662.0,female,92,3711936
7116,France,2014,1662.0,male,14,4069116
7117,France,2014,1662.0,female,12,3878553
7118,Georgia,1990,2046.0,male,14,62200
7119,Georgia,1990,2046.0,male,36,377250
7120,Georgia,1990,2046.0,male,44,616350
7121,Georgia,1990,2046.0,female,8,136200
7122,Georgia,1990,2046.0,male,23,422400
7123,Georgia,1990,2046.0,male,23,424000
7124,Georgia,1990,2046.0,female,18,525250
7125,Georgia,1990,2046.0,female,22,682450
7126,Georgia,1990,2046.0,female,4,415850
7127,Georgia,1990,2046.0,female,4,451450
7128,Georgia,1990,2046.0,female,0,428500
7129,Georgia,1990,2046.0,male,0,444500
7130,Georgia,1991,2046.0,male,9,62950
7131,Georgia,1991,2046.0,male,44,382950
7132,Georgia,1991,2046.0,male,38,626000
7133,Georgia,1991,2046.0,female,8,138300
7134,Georgia,1991,2046.0,male,20,418850
7135,Georgia,1991,2046.0,female,19,530000
7136,Georgia,1991,2046.0,male,12,425700
7137,Georgia,1991,2046.0,female,15,695100
7138,Georgia,1991,2046.0,female,4,418300
7139,Georgia,1991,2046.0,female,4,447700
7140,Georgia,1991,2046.0,female,1,428250
7141,Georgia,1991,2046.0,male,0,444450
7142,Georgia,1992,2046.0,male,10,63000
7143,Georgia,1992,2046.0,male,51,383700
7144,Georgia,1992,2046.0,male,46,628000
7145,Georgia,1992,2046.0,male,26,410250
7146,Georgia,1992,2046.0,female,6,138750
7147,Georgia,1992,2046.0,male,18,422250
7148,Georgia,1992,2046.0,female,17,528300
7149,Georgia,1992,2046.0,female,9,415550
7150,Georgia,1992,2046.0,female,13,699000
7151,Georgia,1992,2046.0,female,8,438250
7152,Georgia,1992,2046.0,female,0,422700
7153,Georgia,1992,2046.0,male,0,438950
7154,Georgia,1994,2046.0,male,38,370200
7155,Georgia,1994,2046.0,female,7,127950
